http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugbank/pharmacology,3
http://dbpedia.org/resource/film,3
http://dbpedia.org/ontology/museum,3
http://dbpedia.org/ontology/lake,3
http://dbpedia.org/property/birth,3
http://dbpedia.org/property/gdpNominal,3
http://dbpedia.org/property/manager,3
http://dbpedia.org/property/airdate,3
http://dbpedia.org/property/studio,3
http://rdf.freebase.com/ns/type.object.name,3
http://triple.twitter.elte.hu/lang,3
http://dbpedia.org/ontology/Artist,3
http://dbpedia.org/ontology/released,3
http://dbpedia.org/property/sovereignCountry,3
http://dbpedia.org/ontology/metropolitanBorough,3
http://dbpedia.org/ontology/formationDate,3
http://dbpedia.org/resource/dateStart,3
http://dbpedia.org/property/album,3
http://dbpedia.org/property/areaKm,3
http://dbpedia.org/property/continent,3
http://www.w3.org/2002/07/owlsameAs,3
http://dbpedia.org/property/englishPubDate,3
http://dbpedia.org/ontology/dean,3
http://dbpedia.org/property/yearPrecipitationMm,3
http://purl.org/dc/terms/date,3
http://dbpedia.org/property/fueltype,3
http://dbpedia.org/property/profession,3
http://dbpedia.org/property/ordo,3
http://dbpedia.org/ontology/training,3
http://dbpedia.org/property/postalCode,3
http://triple.twitter.elte.hu/text,3
http://dbpedia.org/property/foundation,3
http://dbpedia.org/ontology/producedBy,3
http://dbpedia.org/ontology/arrondissement,3
http://dbpedia.org/ontology/highestMountain,3
http://dbpedia.org/property/officialLanguage,3
http://dbpedia.org/resource/dateEnd,3
http://dbpedia.org/ontology/editor,3
http://dbpedia.org/property/prizes,3
http:dbpedia.org/ontology/background,3
http://dbpedia.org/ontology/musicSubgenre,3
http://dbpedia.org/property/composer,3
http://dbpedia.org/property/judges,3
http://dbpedia.org/property/iconographicAttributes,3
http://dbpedia.org/ontology/continent,3
http://www.w3.org/2000/01/rdf-schema#industry,3
http://dbpedia.org/property/longwe,3
http://dbpedia.org/ontology/populatedTotal,3
http://fr.dbpedia.org/property/nom,3
http://dbpedia.org/ontology/notableCommander,3
http://dbpedia.org/ontology/recordDate,3
http://dbpedia.org/property/parents,3
http://dbpedia.org/ontology/governingBody,3
http://dbpedia.org/ontology/voice,3
http://dbpedia.org/property/sourceCountry,3
http://dbpedia.org/ontology/department,3
http://www.w3.org/2000/01/rdf-schema#name,3
http://dbpedia.org/ontology/winsInEurope,3
http://dbpedia.org/ontology/icaoLocationIdentifier,3
http://dbpedia.org/ontology/powers,3
http://escalex/source/EU#type,3
http://dbpedia.org/ontology/routeEnd,3
http://example.orgdate,3
http://dbpedia.org/ontology/placeOfBurial,2
http://dbpedia.org/property/aprRecordHighC,2
http://dbpedia.org/property/inclination,2
http://dbpedia.org/ontology/achievement,2
http://dbpedia.org/ontology/ceo,2
http://dbpedia.org/ontology/MovieGenre,2
http://dbpedia.org/ontology/Author,2
http://dbpedia.org/property/weightLb,2
http://dbpedia.org/property/heritageDesignation,2
http://dbpedia.org/ontology/academicAdvisor,2
